# frame times for dvs-video.avi
# frame# time(s)
0	  0.003400
1	  0.005400
2	  0.007400
3	  0.009400
4	  0.011400
5	  0.013400
6	  0.015400
7	  0.017400
8	  0.019400
9	  0.021400
10	  0.023400
11	  0.025400
12	  0.027400
13	  0.029400
14	  0.031400
15	  0.033400
16	  0.035400
17	  0.037400
18	  0.039400
19	  0.041400
20	  0.043400
21	  0.045400
22	  0.047400
23	  0.049400
24	  0.051400
25	  0.053400
26	  0.055400
27	  0.057400
28	  0.059400
29	  0.061400
30	  0.063400
31	  0.065400
32	  0.067400
33	  0.069400
34	  0.071400
35	  0.073400
36	  0.075400
37	  0.077400
38	  0.079400
39	  0.081400
40	  0.083400
41	  0.085400
42	  0.087400
43	  0.089400
44	  0.091400
45	  0.093400
46	  0.095400
47	  0.097400
48	  0.099400
49	  0.101400
50	  0.103400
51	  0.105400
52	  0.107400
53	  0.109400
54	  0.111400
55	  0.113400
56	  0.115400
57	  0.117400
58	  0.119400
59	  0.121400
60	  0.123400
61	  0.125400
62	  0.127400
63	  0.129400
64	  0.131400
65	  0.133400
66	  0.135400
67	  0.137400
68	  0.139400
69	  0.141400
70	  0.143400
71	  0.145400
72	  0.147400
73	  0.149400
74	  0.151400
75	  0.153400
76	  0.155400
77	  0.157400
78	  0.159400
79	  0.161400
80	  0.163400
81	  0.165400
82	  0.167400
83	  0.169400
84	  0.171400
85	  0.173400
86	  0.175400
87	  0.177400
88	  0.179400
89	  0.181400
90	  0.183400
91	  0.185400
92	  0.187400
93	  0.189400
94	  0.191400
95	  0.193400
96	  0.195400
97	  0.197400
98	  0.199400
99	  0.201400
100	  0.203400
101	  0.205400
102	  0.207400
103	  0.209400
104	  0.211400
105	  0.213400
106	  0.215400
107	  0.217400
108	  0.219400
109	  0.221400
110	  0.223400
111	  0.225400
112	  0.227400
113	  0.229400
114	  0.231400
115	  0.233400
116	  0.235400
117	  0.237400
118	  0.239400
119	  0.241400
120	  0.243400
121	  0.245400
122	  0.247400
123	  0.249400
124	  0.251400
125	  0.253400
126	  0.255400
127	  0.257400
128	  0.259400
129	  0.261400
130	  0.263400
131	  0.265400
132	  0.267400
133	  0.269400
134	  0.271400
135	  0.273400
136	  0.275400
137	  0.277400
138	  0.279400
139	  0.281400
140	  0.283400
141	  0.285400
142	  0.287400
143	  0.289400
144	  0.291400
145	  0.293400
146	  0.295400
147	  0.297400
148	  0.299400
149	  0.301400
150	  0.303400
151	  0.305400
152	  0.307400
153	  0.309400
154	  0.311400
155	  0.313400
156	  0.315400
157	  0.317400
158	  0.319400
159	  0.321400
160	  0.323400
161	  0.325400
162	  0.327400
163	  0.329400
164	  0.331400
165	  0.333400
166	  0.335400
167	  0.337400
168	  0.339400
169	  0.341400
170	  0.343400
171	  0.345400
172	  0.347400
173	  0.349400
174	  0.351400
175	  0.353400
176	  0.355400
177	  0.357400
178	  0.359400
179	  0.361400
180	  0.363400
181	  0.365400
182	  0.367400
183	  0.369400
184	  0.371400
185	  0.373400
186	  0.375400
187	  0.377400
188	  0.379400
189	  0.381400
190	  0.383400
191	  0.385400
192	  0.387400
193	  0.389400
194	  0.391400
195	  0.393400
196	  0.395400
197	  0.397400
198	  0.399400
199	  0.401400
200	  0.403400
201	  0.405400
202	  0.407400
203	  0.409400
204	  0.411400
205	  0.413401
206	  0.415401
207	  0.417401
208	  0.419401
209	  0.421401
210	  0.423401
211	  0.425401
212	  0.427401
213	  0.429401
214	  0.431401
215	  0.433401
216	  0.435401
217	  0.437401
218	  0.439401
219	  0.441401
220	  0.443401
221	  0.445401
222	  0.447401
223	  0.449401
224	  0.451401
225	  0.453401
226	  0.455401
227	  0.457401
228	  0.459401
229	  0.461401
230	  0.463401
231	  0.465401
232	  0.467401
233	  0.469401
234	  0.471401
235	  0.473401
236	  0.475401
237	  0.477401
238	  0.479401
239	  0.481401
240	  0.483401
241	  0.485401
242	  0.487401
243	  0.489401
244	  0.491401
245	  0.493401
246	  0.495401
247	  0.497401
248	  0.499401
249	  0.501401
250	  0.503401
251	  0.505401
252	  0.507401
253	  0.509401
254	  0.511401
255	  0.513400
256	  0.515400
257	  0.517400
258	  0.519400
259	  0.521400
260	  0.523400
261	  0.525400
262	  0.527400
263	  0.529400
264	  0.531400
265	  0.533400
266	  0.535400
267	  0.537400
268	  0.539400
269	  0.541400
270	  0.543400
271	  0.545400
272	  0.547400
273	  0.549400
274	  0.551400
275	  0.553400
276	  0.555400
277	  0.557400
278	  0.559400
279	  0.561400
280	  0.563400
281	  0.565400
282	  0.567400
283	  0.569400
284	  0.571400
285	  0.573400
286	  0.575400
287	  0.577400
288	  0.579400
289	  0.581400
290	  0.583400
291	  0.585400
292	  0.587400
293	  0.589400
294	  0.591399
295	  0.593399
296	  0.595399
297	  0.597399
298	  0.599399
299	  0.601399
300	  0.603399
301	  0.605399
302	  0.607399
303	  0.609399
304	  0.611399
305	  0.613399
306	  0.615399
307	  0.617399
308	  0.619399
309	  0.621399
310	  0.623399
311	  0.625399
312	  0.627399
313	  0.629399
314	  0.631399
315	  0.633399
316	  0.635399
317	  0.637399
318	  0.639399
319	  0.641399
320	  0.643399
321	  0.645399
322	  0.647399
323	  0.649399
324	  0.651399
325	  0.653399
326	  0.655399
327	  0.657399
328	  0.659399
329	  0.661399
330	  0.663399
331	  0.665399
332	  0.667399
333	  0.669398
334	  0.671398
335	  0.673398
336	  0.675398
337	  0.677398
338	  0.679398
339	  0.681398
340	  0.683398
341	  0.685398
342	  0.687398
343	  0.689398
344	  0.691398
345	  0.693398
346	  0.695398
347	  0.697398
348	  0.699398
349	  0.701398
350	  0.703398
351	  0.705398
352	  0.707398
353	  0.709398
354	  0.711398
355	  0.713398
356	  0.715398
357	  0.717398
358	  0.719398
359	  0.721398
360	  0.723398
361	  0.725398
362	  0.727398
363	  0.729398
364	  0.731398
365	  0.733398
366	  0.735398
367	  0.737398
368	  0.739398
369	  0.741398
370	  0.743398
371	  0.745398
372	  0.747397
373	  0.749397
374	  0.751397
375	  0.753397
376	  0.755397
377	  0.757397
378	  0.759397
379	  0.761397
380	  0.763397
381	  0.765397
382	  0.767397
383	  0.769397
384	  0.771397
385	  0.773397
386	  0.775397
387	  0.777397
388	  0.779397
389	  0.781397
390	  0.783397
391	  0.785397
392	  0.787397
393	  0.789397
394	  0.791397
395	  0.793397
396	  0.795397
397	  0.797397
398	  0.799397
399	  0.801397
400	  0.803397
401	  0.805397
402	  0.807397
403	  0.809397
404	  0.811397
405	  0.813397
406	  0.815397
407	  0.817397
408	  0.819397
409	  0.821397
410	  0.823397
411	  0.825396
412	  0.827396
413	  0.829396
414	  0.831396
415	  0.833396
416	  0.835396
417	  0.837396
418	  0.839396
419	  0.841396
420	  0.843396
421	  0.845396
422	  0.847396
423	  0.849396
424	  0.851396
425	  0.853396
426	  0.855396
427	  0.857396
428	  0.859396
429	  0.861396
430	  0.863396
431	  0.865396
432	  0.867396
433	  0.869396
434	  0.871396
435	  0.873396
436	  0.875396
437	  0.877396
438	  0.879396
439	  0.881396
440	  0.883396
441	  0.885396
442	  0.887396
443	  0.889396
444	  0.891396
445	  0.893396
446	  0.895396
447	  0.897396
448	  0.899396
449	  0.901395
450	  0.903395
451	  0.905395
452	  0.907395
453	  0.909395
454	  0.911395
455	  0.913395
456	  0.915395
457	  0.917395
458	  0.919395
459	  0.921395
460	  0.923395
461	  0.925395
462	  0.927395
463	  0.929395
464	  0.931395
465	  0.933395
466	  0.935395
467	  0.937395
468	  0.939395
469	  0.941395
470	  0.943395
471	  0.945395
472	  0.947395
473	  0.949395
474	  0.951395
475	  0.953395
476	  0.955395
477	  0.957395
478	  0.959395
479	  0.961395
480	  0.963395
481	  0.965395
482	  0.967395
483	  0.969395
484	  0.971395
485	  0.973395
486	  0.975395
487	  0.977395
488	  0.979394
489	  0.981394
490	  0.983394
491	  0.985394
492	  0.987394
493	  0.989394
494	  0.991394
495	  0.993394
496	  0.995394
497	  0.997394
498	  0.999394
499	  1.001394
500	  1.003394
501	  1.005394
502	  1.007394
503	  1.009394
504	  1.011394
505	  1.013394
506	  1.015394
507	  1.017394
508	  1.019394
509	  1.021394
510	  1.023394
511	  1.025394
512	  1.027394
513	  1.029394
514	  1.031394
515	  1.033394
516	  1.035394
517	  1.037394
518	  1.039394
519	  1.041394
520	  1.043394
521	  1.045394
522	  1.047394
523	  1.049394
524	  1.051394
525	  1.053394
526	  1.055394
527	  1.057394
528	  1.059394
529	  1.061393
530	  1.063393
531	  1.065393
532	  1.067393
533	  1.069393
534	  1.071393
535	  1.073393
536	  1.075393
537	  1.077393
538	  1.079393
539	  1.081393
540	  1.083393
541	  1.085393
542	  1.087393
543	  1.089393
544	  1.091393
545	  1.093393
546	  1.095393
547	  1.097393
548	  1.099393
549	  1.101393
550	  1.103393
551	  1.105393
552	  1.107393
553	  1.109393
554	  1.111393
555	  1.113393
556	  1.115393
557	  1.117393
558	  1.119393
559	  1.121393
560	  1.123393
561	  1.125393
562	  1.127393
563	  1.129393
564	  1.131393
565	  1.133393
566	  1.135393
567	  1.137393
568	  1.139392
569	  1.141392
570	  1.143392
571	  1.145392
572	  1.147392
573	  1.149392
574	  1.151392
575	  1.153392
576	  1.155392
577	  1.157392
578	  1.159392
579	  1.161392
580	  1.163392
581	  1.165392
582	  1.167392
583	  1.169392
584	  1.171392
585	  1.173392
586	  1.175392
587	  1.177392
588	  1.179392
589	  1.181392
590	  1.183392
591	  1.185392
592	  1.187392
593	  1.189392
594	  1.191392
595	  1.193392
596	  1.195392
597	  1.197392
598	  1.199392
599	  1.201392
600	  1.203392
601	  1.205392
602	  1.207392
603	  1.209392
604	  1.211392
605	  1.213392
606	  1.215392
607	  1.217391
608	  1.219391
609	  1.221391
610	  1.223391
611	  1.225391
612	  1.227391
613	  1.229391
614	  1.231391
615	  1.233391
616	  1.235391
617	  1.237391
618	  1.239391
619	  1.241391
620	  1.243391
621	  1.245391
622	  1.247391
623	  1.249391
624	  1.251391
625	  1.253391
626	  1.255391
627	  1.257391
628	  1.259391
629	  1.261391
630	  1.263391
631	  1.265391
632	  1.267391
633	  1.269391
634	  1.271391
635	  1.273391
636	  1.275391
637	  1.277391
638	  1.279391
639	  1.281391
640	  1.283391
641	  1.285391
642	  1.287391
643	  1.289391
644	  1.291391
645	  1.293391
646	  1.295390
647	  1.297390
648	  1.299390
649	  1.301390
650	  1.303390
651	  1.305390
652	  1.307390
653	  1.309390
654	  1.311390
655	  1.313390
656	  1.315390
657	  1.317390
658	  1.319390
659	  1.321390
660	  1.323390
661	  1.325390
662	  1.327390
663	  1.329390
664	  1.331390
665	  1.333390
666	  1.335390
667	  1.337390
668	  1.339390
669	  1.341390
670	  1.343390
671	  1.345390
672	  1.347390
673	  1.349390
674	  1.351390
675	  1.353390
676	  1.355390
